article_link,headline,is_sarcastic
https://www.betootaadvocate.com/humans-of-betoota/divorcee-new-to-dating-apps-blown-away-by-men-offering-to-cook-the-highly-complicated-spag-bol/,Divorcee New To Dating Apps Blown Away By Men Offering To Cook The Highly...,1
https://www.betootaadvocate.com/uncategorized/palaszczuk-scott-morrison-couldnt-organise-a-jab-in-a-goodna-sports-bar/,Palaszczuk: “Scott Morrison Couldn’t Organise A Jab In A Goodna Sports Bar”,1
https://www.betootaadvocate.com/podcasts/daily-bulletin-new-world-for-an-old-man-a-happy-dad-some-cases-of-tooheys-sent-upstairs-april-8/,"DAILY BULLETIN: New World For An Old Man, A Happy Dad & Some Cases...",1
https://www.betootaadvocate.com/podcasts/daily-bulletin-new-world-for-an-old-man-a-happy-dad-some-cases-of-tooheys-sent-upstairs-april-8-2/,"DAILY BULLETIN: New World For An Old Man, A Happy Dad & Some Cases...",1
https://www.betootaadvocate.com/headlines/unvaccinated-boomer-really-regrets-nailing-his-flag-to-the-libs-at-every-dinner-party-in-2019/,Unvaccinated Boomer Really Regrets Nailing His Flag To The Libs At Every Dinner Party...,1
https://www.betootaadvocate.com/uncategorized/thredbo-lower-accommodation-down-to-4950-per-night-after-losing-customers-to-nz-bubble/,Thredbo Lower Accommodation Down To $4950 Per Night After Losing Customers To NZ Bubble,1
https://www.betootaadvocate.com/headlines/neighbours-quietly-ditch-upcoming-melbourne-skinhead-plot-line-amid-on-set-racism-accusations/,Neighbours Quietly Ditch Upcoming Melbourne Skinhead Plot Line Amid On-Set Racism Accusations,1
https://www.betootaadvocate.com/uncategorized/gerry-harvey-placed-into-virtual-reality-where-australians-dont-think-hes-a-thieving-cunt/,Gerry Harvey Placed Into Virtual Reality Where Australians Don’t Think He’s A Thieving Cunt,1
https://www.betootaadvocate.com/humans-of-betoota/suburban-middle-class-dad-really-keen-for-movie-about-suburban-middle-class-dad-unleashing/,Suburban Middle Class Dad Really Keen For Movie About Suburban Middle Class Dad Unleashing,1
https://www.betootaadvocate.com/uncategorized/scotty-from-marketing-proudly-displays-new-trophy-celebrating-his-career-defining-jab-rollout/,Scotty From Marketing Proudly Displays New Trophy Celebrating His Career-Defining Jab Rollout,1
https://www.betootaadvocate.com/sports/saint-peter-orders-a-pallet-of-tooheys-new-cans-puts-an-extra-bouncer-on-in-the-tab-upstairs/,"Saint Peter Orders A Pallet Of Tooheys New Cans, Puts An Extra Bouncer On...",1
https://www.betootaadvocate.com/podcasts/the-trans-tasman-travel-bubble-inner-city-leftie-goes-quiet-nrls-big-achievement-april-7/,"The Trans-Tasman Travel Bubble, Inner-City Leftie Goes Quiet & NRL’s Big Achievement – April...",1
https://www.betootaadvocate.com/uncategorized/nsw-rugby-tell-campese-hes-got-as-much-chance-of-getting-coach-role-as-a-pacific-islander/,NSW Rugby Tell Campese He’s Got As Much Chance Of Getting Coach Role As...,1
https://www.betootaadvocate.com/podcasts/daily-bulletin-the-trans-tasman-travel-bubble-inner-city-leftie-goes-quiet-nrls-big-achievement-april-7/,"DAILY BULLETIN: The Trans-Tasman Travel Bubble, Inner-City Leftie Goes Quiet & NRL’s Big Achievement...",1
https://www.betootaadvocate.com/world-news/jk-rowling-suggests-new-trans-tasman-bubble-isnt-a-real-biological-bubble/,"JK Rowling Suggests New Trans Tasman Bubble Isn’t A Real, Biological Bubble",1
https://www.betootaadvocate.com/headlines/malcolm-turnbull-sacked-from-yet-another-job-for-bringing-up-climate-change-a-bit-too-much-2/,Malcolm Turnbull Sacked From Yet Another Job For Bringing Up Climate Change A Bit...,1
https://www.betootaadvocate.com/uncategorized/couple-hope-theyre-the-only-ones-who-want-to-hire-a-campervan-and-drive-around-nz-in-june/,Couple Hope They’re The Only Ones Who Want To Hire A Campervan And Drive...,1
https://www.betootaadvocate.com/sports/nrl-facing-critical-shortage-of-nicknames-with-three-different-blokes-now-known-as-big-papi-2/,NRL Facing Critical Shortage Of Nicknames With Three Different Blokes Now Known As ‘Big...,1
https://www.betootaadvocate.com/headlines/qa-ratings-take-hit-as-nation-grows-tired-of-watching-elitists-argue-same-shit-for-20-years/,Q&A Ratings Take Hit As Nation Grows Tired Of Watching Elitists Argue Same Shit...,1
https://www.betootaadvocate.com/podcasts/daily-bulletin-easter-weekend-jesus-christ-a-local-man-struggles-with-fancy-words-april-5/,"DAILY BULLETIN: Easter Weekend, Jesus Christ & A Local Man Struggles With Fancy Words...",1
https://www.betootaadvocate.com/podcasts/daily-bulletin-l-plating-over-easter-a-serious-mid-life-crisis-a-buzz-kill-on-a-one-night-stand-april-6/,"DAILY BULLETIN: L-Plating Over Easter, A Serious Mid-Life Crisis & A Buzz Kill On...",1
https://www.betootaadvocate.com/uncategorized/dead-eyed-coworker/,Dead-Eyed Coworker Says ‘Long Weekends Are Never Long Enough’ Over A Nescafé Gold,1
https://www.betootaadvocate.com/sports/nrl-finally-achieves-gender-equality-after-womens-player-charged-with-bashing-a-few-bouncers/,NRL Achieves Gender Equality Targets After Womens Player Charged With Bashing A Few Bouncers,1
https://www.betootaadvocate.com/uncategorized/inner-city-leftie-looking-for-a-side-hustle-goes-quiet-when-some-suggests-the-army-reserve/,Inner City Leftie Looking For A “Side Hustle” Goes Quiet When Some Suggests The...,1
https://www.betootaadvocate.com/uncategorized/doctors-diagnose-new-sleep-disorder-for-lanky-people-who-dont-know-what-to-do-with-their-arms/,Doctors Diagnose New Sleep Disorder For Lanky People Who Don’t Know What To Do...,1
https://www.betootaadvocate.com/breaking-news/wollongong-man-nods-to-his-steelworker-ancestors-as-he-runs-cold-water-over-hot-frying-pan/,Wollongong Man Nods To His Steelworker Ancestors As He Runs Cold Water Over Hot...,1
https://www.betootaadvocate.com/podcasts/podcast-ep-154-ian-moss/,PODCAST: Ep 154 Ian Moss,1
https://www.betootaadvocate.com/uncategorized/barefoot-child-attempts-to-navigate-lawn-full-of-bindis-like-a-soldier-sweeping-a-minefield/,Barefoot Child Attempts To Navigate Lawn Full Of Bindis Like A Soldier Sweeping A...,1
https://www.betootaadvocate.com/uncategorized/pm-tries-to-get-women-back-on-side-with-frangipani-stickers-on-back-windscreen-of-holden-cruze/,PM Tries To Get Women Back On-Side With Frangipani Stickers on Back Windscreen Of...,1
https://www.betootaadvocate.com/humans-of-betoota/child-of-anti-vaxxers-has-tantrum-in-apparent-midlife-crisis/,Child Of Anti-Vaxxers Has Tantrum In Apparent Midlife Crisis,1
https://www.betootaadvocate.com/world-news/christians-observe-first-victim-of-cancel-culture-jesus-christ/,"Christians Observe First Victim Of Cancel Culture, Jesus Christ",1
https://www.betootaadvocate.com/uncategorized/report-mates-who-sack-wack-when-the-chips-are-down-most-likely-have-shit-chat/,Report: ‘Mates’ Who Sack-Wack When The Chips Are Down Most Likely Have Shit Chat,1
https://www.betootaadvocate.com/uncategorized/bus-driver-3/,Bus Driver Shows No Emotion As He Shuts Door In Breathless Commuter’s Face,1
https://www.betootaadvocate.com/humans-of-betoota/local-woman-looks-around-room-to-see-if-anyone-heard-weird-noise-after-yawn/,Local Woman Looks Around Room To See If Anyone Heard Weird Noise After Yawn,1
https://www.betootaadvocate.com/humans-of-betoota/young-fella-adult-rata/,Young Fella Embarks On First Foray Into Adulthood By Discovering What Pro-Rata Means,1
https://www.betootaadvocate.com/uncategorized/local-bloke-tentatively-pronounces-word-on-menu-in-hopes-waiter-will-put-him-out-of-his-misery/,Local Bloke Tentatively Pronounces Word On Menu In Hopes Waiter Will Put Him Out...,1
https://www.betootaadvocate.com/uncategorized/2-phone-battery-and-bloke-snoring-dampens-womans-post-coital-glow-with-random-hookup/,2% Phone Battery And Bloke Snoring Dampens Woman’s Post Coital Glow With Random Hookup,1
https://www.betootaadvocate.com/entertainment/nation-braces-for-the-annual-picture-of-scotty-singing-with-his-eyes-closed/,Nation Braces For The Annual Picture Of Scotty Singing With His Eyes Closed,1
https://www.betootaadvocate.com/donor-dashboard-2/,Donor Dashboard,1
https://www.betootaadvocate.com/donor-dashboard-3/,Donor Dashboard,1
https://www.betootaadvocate.com/uncategorized/weird-fast-food-franchise-only-exists-in-domestic-airports-2/,Weird Fast Food Franchise Only Exists In Domestic Airports,1
https://www.betootaadvocate.com/uncategorized/local-boomer-claiming-to-be-avid-gardener-blows-cover-by-saying-plants-instead-of-plarnts-2/,Local Boomer Claiming To Be Avid Gardener Blows Cover By Saying “Plants” Instead Of...,1
https://www.betootaadvocate.com/humans-of-betoota/local-boomer-claiming-to-be-avid-gardener-blows-cover-by-saying-plants-instead-of-plarnts/,Local Boomer Claiming To Be Avid Gardener Blows Cover By Saying “Plants” Instead Of...,1
https://www.betootaadvocate.com/uncategorized/whos-that-in-your-newest-instagram-post-asks-dad-about-childhood-best-friend-from-two-streets-away/,“Who’s That In Your Newest Instagram Post?” Asks Dad About Childhood Best Friend From...,1
https://www.betootaadvocate.com/uncategorized/good-friday-lunch/,Good Friday Lunch: Sister’s New Boyfriend Says ‘Mate’ Too Much,1
https://www.betootaadvocate.com/uncategorized/nana-calls-just-to-check-youre-not-eating-red-meat-today/,Nana Calls Just To Check You’re Not Eating Red Meat Today,1
https://www.betootaadvocate.com/uncategorized/filet-o-fish-good-friday/,Entire Family Forced To Eat Filet-O-Fish Burgers Because Of Mum’s Catholic Guilt,1
https://www.betootaadvocate.com/headlines/byron-bay-yuppie-ridiculed-by-her-girlfriends-for-getting-swabbed-like-a-brainwashed-sheep/,Byron Bay Yuppie Ridiculed By Her Girlfriends For Getting Swabbed Like A Brainwashed Sheep,1
https://www.betootaadvocate.com/advocate-in-focus/brisbane-glad-to-be-inside-its-freezing/,"Brisbane Glad To Be Inside, It’s Freezing",1
https://www.betootaadvocate.com/breaking-news/coffee-cup-2/,Thoughtful Tosser Leaves His Empty Coffee Cup On The Train For Someone Else,1
https://www.betootaadvocate.com/sports/penrith-vs-manly-match-potentially-called-off-after-united-nations-voice-concerns-about/,Penrith Vs Manly Match Potentially Called Off After UN Sends In Troops To Stop...,1
https://www.betootaadvocate.com/uncategorized/events-of-the-past-few-weeks-teaches-man-that-all-forms-of-government-are-fucking-hopeless/,Events Of The Past Few Weeks Teaches Man That All Forms Of Government Are...,1
https://www.betootaadvocate.com/sports/kostyas-boy-is-the-real-deal-confirms-pop/,"Kostya’s Boy Is The Real Deal, Confirms Pop",1
https://www.betootaadvocate.com/headlines/scotty-asks-his-disgruntled-female-mps-if-its-that-time-of-the-month-or-something/,Scotty Asks His Disgruntled Female MPs If It’s That Time Of The Month Or...,1
https://www.betootaadvocate.com/advocate-in-focus/next-generation-of-the-karen-identified-as-the-mia/,Next Generation Of “Karen” Identified As “Mia”,1
https://www.betootaadvocate.com/advocate-in-focus/ageing-rock-dog-heading-to-bluesfest-fears-he-may-have-got-his-pork-pie-hat-out-for-nothing/,Ageing Rock Dog Heading To Bluesfest Fears He May Have Got His Pork Pie...,1
https://www.betootaadvocate.com/sports/pm-to-repair-misogynistic-image-by-attending-18-rounds-of-all-mens-football-codes-this-weekend/,PM To Repair Misogynistic Image By Attending 19 Rounds Of All Mens Football Codes...,1
https://www.betootaadvocate.com/uncategorized/byron-bay-residents-not-exactly-known-for-their-selflessness/,Byron Bay Residents Not Exactly Known For Their Selflessness,1
https://www.betootaadvocate.com/advocate-in-focus/art-teacher-announces-retirement-after-another-student-asks-how-to-make-an-nft/,Art Teacher Announces Retirement After Another Student Asks How To Make An NFT,1
https://www.betootaadvocate.com/headlines/aboriginal-kid-busted-stealing-his-dinner-sent-somewhere-a-bit-scarier-than-empathy-training/,Aboriginal Kid Busted Stealing His Dinner Sent Somewhere A Bit Scarier Than Empathy Training,1
https://www.betootaadvocate.com/uncategorized/labor-announce-plan-to-win-over-the-masses-by-making-lame-ass-electric-cars-a-tiny-bit-cheaper/,Labor Announce Plan To Win Over The Masses By Making Lame Ass Electric Cars...,1
https://www.betootaadvocate.com/uncategorized/lotto-winner-plans-to-spend-half-his-20m-prize-money-on-a-clapped-out-2004-landcruiser-prado/,Lotto Winner Plans To Spend Half His $20m Prize Money On A Clapped-Out 2004...,1
https://www.betootaadvocate.com/podcasts/daily-bulletin-things-get-worse-in-brissy-katters-list-of-demands-barnabys-bold-plan-march-31/,"DAILY BULLETIN: Things Get Worse In Brissy, Katter’s List Of Demands & Barnaby’s Bold...",1
https://www.betootaadvocate.com/breaking-news/bum-psycho-andy-griff/,Calls For ‘The Day My Bum Went Psycho’ To Be Banned Due To Problematic...,1
https://www.betootaadvocate.com/breaking-news/every-builder-in-brisbane-asks-apprentice-that-wasnt-you-down-there-in-byron-was-it-haha/,“That Wasn’t You Down There In Byron Was It? Haha” Every Builder In Brisbane...,1
https://www.betootaadvocate.com/headlines/9-infrastructure-projects-that-bob-katter-will-demand-when-he-gets-balance-of-power-next-week-2/,9 Infrastructure Projects That Bob Katter Will Demand When He Gets Balance Of Power...,1
https://www.betootaadvocate.com/breaking-news/calls-for-the-day-my-bum-went-psycho-to-be-banned-due-to-problematic-portrayal-of-diarrhoea/,Calls For ‘The Day My Bum Went Psycho’ To Be Banned Due To Problematic...,1
https://www.betootaadvocate.com/headlines/just-when-you-think-it-cant-get-any-worse-for-brissy-the-kookaburra-queen-pulls-a-suez-canal-in-the-brown-snake/,"Just When You Think It Can’t Get Any Worse For Brissy, The Kookaburra Queen...",1
https://www.betootaadvocate.com/uncategorized/following-orders-111/,"“I Was Just Following Orders,” Says Daytime Sky News Employee At The 2056 Bundaberg...",1
https://www.betootaadvocate.com/uncategorized/cash-strapped-barnaby-plans-bank-heist-after-learning-he-probably-wont-lose-job-if-hes-caught/,Cash-Strapped Barnaby Plans Bank Heist After Learning He Probably Won’t Lose Job If He’s...,1
https://www.betootaadvocate.com/headlines/qld-wondering-if-the-false-promise-of-a-vaccine-was-just-a-distraction-from-the-sex-crimes/,QLD Wondering If The False Promise Of A Vaccine Was Just A Distraction From...,1
https://www.betootaadvocate.com/podcasts/daily-bulletin-dried-cats-loose-uni-students-a-bloke-going-hell-for-leather-march-30/,"DAILY BULLETIN: Dried Cats, Loose Uni Students & A Bloke Going Hell For Leather...",1
https://www.betootaadvocate.com/uncategorized/brisbane-dad-actually-needs-3-days-at-home-to-sort-out-lawn-after-250-mil-of-rain-in-one-week/,Brisbane Dad Actually Needs 3 Days At Home To Sort Out Lawn After 250...,1
https://www.betootaadvocate.com/podcasts/podcast-ep-153-hamish-blake/,PODCAST: Ep 153 Hamish Blake,1
https://www.betootaadvocate.com/advocate-in-focus/removalists-ask-dutton-where-hed-like-his-collection-of-dried-cats-to-go-in-his-new-office/,Removalists Ask Dutton Where He’d Like His Collection Of Dried Cats To Go In...,1
https://www.betootaadvocate.com/sports/pm-shakes-hands-with-entire-parramatta-side-without-realising-hes-not-in-sharks-change-rooms/,PM Shakes Hands With Entire Parramatta Side Without Realising He’s Not In Sharks Change...,1
https://www.betootaadvocate.com/uncategorized/first-year-uni-students-cant-believe-how-loose-they-are-having-a-beer-at-lunch-2/,First-Year Uni Students Can’t Believe How Loose They Are Having A Beer At Lunch,1
https://www.betootaadvocate.com/uncategorized/i-dont-know-maybe-its-just-me-though-says-local-woman-after-finishing-bitter-hate-filled-rant/,"‘I Don’t Know, Maybe It’s Just Me Though’ Says Local Woman After Finishing Bitter...",1
https://www.betootaadvocate.com/uncategorized/mum-traps-burglar-in-kitchen-with-freshly-mopped-floors/,Mum Traps Burglar In Kitchen With Freshly Mopped Floors,1
https://www.betootaadvocate.com/uncategorized/coastie-mate-happy-to-suck-the-brains-out-the-prawn-heads-if-everyones-done-with-them-2/,Coastie Mate Happy To Suck The Brains Out The Prawn Heads If Everyone’s Done...,1
https://www.betootaadvocate.com/uncategorized/undeniable-new-data-confirms-monte-carlos-are-the-superior-biscuit-2/,Undeniable New Data Confirms Monte Carlos Are The Superior Biscuit,1
https://www.betootaadvocate.com/headlines/local-covid-coward-has-no-real-reason-for-moving-back-other-than-she-just-couldnt-hack-london/,Local COVID-Coward Has No Real Reason For Moving Back Other Than She Couldn’t Hack...,1
https://www.betootaadvocate.com/humans-of-betoota/bloke-going-hell-for-leather-in-monday-hiit-class-mustve-done-some-naughty-shit-over-weekend/,Bloke Going Hell For Leather In Monday HIIT Class Must’ve Done Some Naughty Shit...,1
https://www.betootaadvocate.com/uncategorized/daily-bulletin-shock-in-youth-politics-little-brother-put-in-his-place-brave-woman-arrests-local-thief-march-29/,"Daily Bulletin: Shock In Youth Politics, Little Brother Put In His Place & Brave...",1
https://www.betootaadvocate.com/entertainment/well-i-dont-know-what-you-want-then-yells-pm-wearing-empathy-belly/,"“Well, I Don’t Know What You Want Then?” Yells PM Wearing Empathy Belly",1
https://www.betootaadvocate.com/uncategorized/loosened-covid-restrictions-allow-punch-ons-at-footy-car-parks-again/,Loosened Covid Restrictions Allow Punch-Ons In Footy Car Parks Again,1
https://www.betootaadvocate.com/uncategorized/chirpy-little-brother-shot-down-in-front-of-brothers-mates-with-the-stop-trying-to-act-cool/,Chirpy Little Brother Shot Down In Front Of Brother’s Mates With The ‘Stop Trying...,1
https://www.betootaadvocate.com/uncategorized/friend-who-thinks-shes-a-bit-out-there-claims-to-have-undiagnosed-adhd-or-something-2/,Friend Who Thinks She’s A Bit Out There Claims To Have Undiagnosed ADHD Or...,1
https://www.betootaadvocate.com/uncategorized/spotify-curates-new-playlist-of-songs-most-selected-by-drunk-white-chicks-2/,Spotify Curates New Playlist Of Songs Most Selected By Drunk White Chicks,1
https://www.betootaadvocate.com/humans-of-betoota/these-kids-with-their-bloody-tiktoks-grumbles-man-with-online-gambling-and-porn-addictions/,“These Kids With Their Bloody TikToks” Grumbles Man With Online Gambling And Porn Addictions,1
https://www.betootaadvocate.com/entertainment/red-frogs-called-in-to-consult-with-parliament-house-staff/,Red Frogs Called In To Consult With Parliament House Staff,1
https://www.betootaadvocate.com/sports/scottys-footy-photo-opp-backfires-as-he-gets-taken-off-the-field-for-head-injury-assessment/,Scotty’s Footy Photo Opp Backfires As He Gets Taken Off The Field For Head...,1
https://www.betootaadvocate.com/podcasts/weekly-bulletin-pm-in-tears-not-all-men-social-justice-warrior-loses-voice-more-march-26/,"WEEKLY BULLETIN – PM In Tears, Not All Men, Social Justice Warrior Loses Voice...",1
https://www.betootaadvocate.com/uncategorized/city-girl-on-prac-in-western-queensland-really-impressed-by-the-fighting-2/,City Girl On Prac In Western Queensland Really Impressed By The Fighting,1
https://www.betootaadvocate.com/uncategorized/outback-air-strip-now-only-utilised-by-jackaroos-who-want-to-see-how-fast-landcruisers-can-go-2/,Outback Air Strip Now Only Utilised By Jackaroos Who Want To See How Fast...,1
https://www.betootaadvocate.com/uncategorized/roo-shooter-not-allowed-near-the-house-says-mum-2/,"Roo Shooter Not Allowed Near The House, Says Mum",1
https://www.betootaadvocate.com/uncategorized/haha-i-hate-being-centre-of-attention-says-only-friend-in-social-circle-with-pink-hair-2/,“Haha I Hate Being Centre Of Attention” Says Only Friend In Social Circle With...,1
https://www.betootaadvocate.com/uncategorized/intro-to-rap-song-giving-tarantino-a-run-for-his-money-with-long-winded-and-unnecessary-dialogue/,Intro To Rap Song Giving Tarantino A Run For His Money With Long Winded...,1
https://www.betootaadvocate.com/donor-dashboard/,Donor Dashboard,1
https://www.betootaadvocate.com/uncategorized/goofy-group-of-blokes-on-boys-trip-propose-having-a-few-beers-in-the-airport-bar-haha-2/,Goofy Group Of Blokes On Boys Trip Propose Having A Few Beers In The...,1
https://www.betootaadvocate.com/uncategorized/egypt-flies-in-a-dad-from-the-straddie-boat-ramp-to-reverse-this-bloody-thing-out/,Egypt Flies In A Dad From The Straddie Boat Ramp To Reverse This Bloody...,1
https://www.betootaadvocate.com/humans-of-betoota/office-pisshead-asks-if-everyones-still-on-for-staff-drinks-in-6-hours-2/,Office Pisshead Asks If Everyone’s Still On For Staff Drinks In 6 Hours,1
https://www.betootaadvocate.com/uncategorized/pm-under-impression-journo-whos-spent-career-hounding-bullshit-artists-would-go-easy-on-him/,PM Under Impression Journo Who’s Spent Career Hounding Bullshit Artists Would Go Easy On...,1
https://www.betootaadvocate.com/podcasts/paid-leave-porter-fires-up-pesky-youths-in-goulburn-mysterious-shrinking-hose-march-26/,"Paid Leave Porter Fires Up, Pesky Youths In Goulburn & Mysterious Shrinking Hose –...",1
https://www.betootaadvocate.com/uncategorized/horrifying-fight-club-culture-found-to-just-be-some-kid-filming-a-punch-on-at-local-high-school/,Horrifying Fight Club Culture Found To Just Be Some Kid Filming A Punch On...,1
https://www.betootaadvocate.com/breaking-news/auctioneer-takes-fake-bidding-too-far-accidentally-sells-house-to-magnolia-tree/,Auctioneer Takes Fake Bidding Too Far; Accidentally Sells House To Magnolia Tree,1
https://www.betootaadvocate.com/uncategorized/jobs-should-be-based-on-merit-not-quotas-says-young-lib-working-for-dads-mate-in-canberra/,"“Jobs Should Be Based On Merit, Not Quotas” Says Young Lib Working For Dad’s...",1
https://www.betootaadvocate.com/advocate-in-focus/angus-taylor-asks-youths-of-goulburn-to-stop-peeling-the-g-off-his-electoral-office-signage/,Angus Taylor Asks Youths Of Goulburn To Stop Peeling The ‘G’ Off His Electoral...,1
https://www.betootaadvocate.com/breaking-news/apprentice-sent-home-after-turning-up-to-tafe-without-bunnings-trade-shirt-uniform/,Apprentice Sent Home After Turning Up To TAFE Without Bunnings Trade Shirt Uniform,1
https://www.betootaadvocate.com/breaking-news/paid-leave-porter-to-take-his-dismissal-as-ag-to-the-fair-work-commission-he-tried-to-destroy/,Paid Leave Porter To Take His Dismissal As AG To The Fair Work Commission...,1
https://www.betootaadvocate.com/podcasts/crocodile-tears-on-the-airwaves-albo-pipes-up-a-local-thirst-trap-misfires-march-25/,"Crocodile Tears On The Airwaves, Albo Pipes Up & A Local Thirst Trap Misfires...",1
https://www.betootaadvocate.com/uncategorized/travel-ban-lifted-on-new-zealand-to-help-stimulate-the-stalling-sydney-property-market/,Travel Ban Lifted On New Zealand To Help Stimulate The Stalling Sydney Property Market,1
https://www.betootaadvocate.com/headlines/instagram-thirst-trap-met-with-quick-fire-responses-from-every-idiot-except-intended-target/,Instagram Thirst Trap Met With Quick-Fire Responses From Every Idiot Except Intended Target,1
https://www.betootaadvocate.com/advocate-in-focus/albo-asks-journalists-politely-if-he-can-have-one-more-go-at-nailing-his-zinger-soundbite/,Albo Asks Journalists Politely If He Can Have One More Go At Nailing His...,1
https://www.betootaadvocate.com/humans-of-betoota/local-publican-makes-the-mistake-of-allowing-an-underground-aussie-hip-hop-event-in-his-venue/,Local Publican Makes The Mistake Of Allowing An Underground Aussie Hip Hop Event In...,1
https://www.betootaadvocate.com/uncategorized/national-party-hopes-the-once-in-a-century-floods-drown-out-the-once-in-a-century-mice-plague/,National Party Hopes The Once In A Century Floods Drown Out The Once In...,1
https://www.betootaadvocate.com/advocate-in-focus/scotty-from-nida-goes-on-ray-hadley-to-learn-the-proper-art-of-crocodile-tears/,Scotty From NIDA Goes On Ray Hadley To Learn The Proper Art Of Crocodile...,1
https://www.betootaadvocate.com/uncategorized/craig-kelly-surprised-to-discover-he-is-also-on-mental-health-leave/,Craig Kelly Surprised To Discover He Is Also On Mental Health Leave,1
https://www.betootaadvocate.com/headlines/newscorp-makes-history-by-holding-scotty-from-marketing-accountable-for-telling-blatant-lies-to-the-public/,NewsCorp Makes History By Holding Scotty Accountable For Telling Blatant Lies To The Public,1
https://www.betootaadvocate.com/headlines/nations-superhero-sign-language-translators-summoned-by-state-premiers-as-floodwaters-rise/,Nation’s Superhero Sign Language Translators Summoned By State Premiers As Floodwaters Rise,1
https://www.betootaadvocate.com/entertainment/scotty-brought-to-tears-after-imagining-that-desk-belonging-to-jenny/,Scotty Brought To Tears After Imagining That Desk Belonging To Jenny,1
https://www.betootaadvocate.com/uncategorized/sydney-man-selflessly-endures-2-hour-sit-down-shower-to-do-his-part-to-fight-rising-dam-levels/,Sydney Man Selflessly Endures 2-Hour Sit-Down Shower To Do His Part To Fight Rising...,1
https://www.betootaadvocate.com/uncategorized/owner-of-an-over-insured-ve-commodore-with-fucked-timing-chains-accidentally-drives-into-floodwater/,Owner Of An Over-Insured VE Commodore With Fucked Timing Chains Accidentally Drives Into Floodwater,1
https://www.betootaadvocate.com/breaking-news/pm-reassures-nation-things-are-totally-under-control-by-firing-shots-at-his-murdoch-allies/,PM Reassures Nation Things Are Totally Under Control By Firing Shots At His Murdoch...,1
https://www.betootaadvocate.com/advocate-in-focus/sky-news-dad-says-its-increasingly-hard-to-defend-gov-and-maintain-respect-of-friends-and-family/,Sky News Dad Says It’s Increasingly Hard To Defend Gov And Maintain Respect Of...,1
https://www.betootaadvocate.com/podcasts/daily-bulletin-an-excited-pm-big-fellas-internal-monologue-frantic-revisions-for-sports-channels/,"DAILY BULLETIN: An Excited PM, Big Fella’s Internal Monologue & Frantic Revisions For Sports...",1
https://www.betootaadvocate.com/breaking-news/stressed-out-young-mother-just-waiting-for-tracy-grimshaw-to-tell-her-red-wine-is-healthy-again/,Stressed Out Young Mother Just Waiting For Tracy Grimshaw To Tell Her Red Wine...,1
https://www.betootaadvocate.com/podcasts/pm-in-tears-sydney-sider-does-his-bit-insurance-fraud-allegations-march-24/,"PM In Tears, Sydney-Sider Does His Bit & Insurance Fraud Allegations – March 24",1
https://www.betootaadvocate.com/breaking-news/how-the-fuck-did-i-end-up-sitting-here-with-these-fucken-morons-frydenberg-wonders-to-self/,“How The Fuck Did I End Up Sitting Here With These Fucken Morons?” Frydenberg...,1
https://www.betootaadvocate.com/sports/fox-sports-and-nine-quietly-get-to-work-editing-out-certain-clips-from-origin-highlights-reels/,Fox Sports And Nine Quietly Get To Work Editing Out Certain Clips From Origin...,1
https://www.betootaadvocate.com/headlines/pms-pupils-22-resize/,PM’s Pupils Dilate As He Thinks About All The Glorious Photo Opps He’ll Get...,1
https://www.betootaadvocate.com/uncategorized/how-can-we-soften-our-public-image-asks-gov-that-deports-disabled-australian-born-children/,“How Can We Soften Our Public Image?” Asks Gov That Deports Disabled Australian-Born Children,1
https://www.betootaadvocate.com/entertainment/paid-leave-porter-smiles-with-glee-as-he-fires-up-the-mower-at-7am-on-a-sunday-morning/,Paid Leave Porter Smiles With Glee As He Fires Up The Mower At 7am...,1
https://www.betootaadvocate.com/podcasts/podcast-ep-152-troy-cassar-daley/,PODCAST: Ep 152 Troy Cassar-Daley,1
https://www.betootaadvocate.com/podcasts/daily-bulletin-a-questionable-plant-based-meal-under-fire-drug-dealer-a-peculiar-auction-march-22/,"DAILY BULLETIN: A Questionable Plant-Based Meal, Under-Fire Drug Dealer & A Peculiar Auction –...",1
https://www.betootaadvocate.com/uncategorized/boyfriend-can-somehow-walk-past-this-2/,Boyfriend Can Somehow Walk Past This,1
https://www.betootaadvocate.com/uncategorized/ethnic-dad-reaches-110-decibels-during-surprise-10pm-phone-call-from-an-old-overseas-mate/,Ethnic Dad Reaches 110 Decibels During Surprise 10pm Phone Call From An Old Overseas...,1
https://www.betootaadvocate.com/breaking-news/bloke-shovelling-popcorn-during-new-action-movie-quietly-tells-himself-he-could-do-that-shit-too/,Bloke Shovelling Popcorn During New Action Movie Quietly Tells Himself He Could Do That...,1
https://www.betootaadvocate.com/breaking-news/bloke-insisting-on-destination-wedding-in-the-middle-of-a-pandemic-must-be-trying-to-buy-some-time/,Man Insisting On Destination Wedding In The Middle Of A Pandemic Must Be Trying...,1
https://www.betootaadvocate.com/breaking-news/local-woman-gets-final-push-into-health-kick-after-ex-boyfriends-oversized-shirt-begins-fitting-snugly/,Local Woman Gets Final Push Into Health Kick After Ex-Boyfriend’s Oversized Shirt Begins Fitting...,1
https://www.betootaadvocate.com/uncategorized/drunk-woman-thoughtfully-deletes-all-trace-of-3-am-messages-for-future-sober-self/,Drunk Woman Thoughtfully Deletes All Trace Of 3am Messages For Future Sober Self,1
